ibt;cdf
36.52821006775042;6.322311437061389e-05
36.82917726326128;0.0001896693431118417
37.130144458772136;0.0005690080293355251
37.431111654282994;0.000695454258076753
37.73207884979385;0.0010115698299298225
38.03304604530471;0.0012012391730416643
38.334013240815565;0.001390908516153506
38.63498043632642;0.0018966934311184173
38.93594763183728;0.002149585888600873
39.23691482734814;0.002655370803565784
39.537882022858994;0.0030347094897894677
39.83884921836985;0.003414048176013151
40.13981641388071;0.003856609976607448
40.440783609391566;0.004172725548460518
40.74175080490242;0.004741733577796043
41.04271800041328;0.00518429537839034
41.34368519592414;0.00581652652209648
41.644652391434995;0.00632231143706139
41.94561958694585;0.006828096352026302
42.24658678245671;0.007144211923879372
42.54755397796757;0.00777644306758551
42.848521173478424;0.008219004868179806
43.14948836898928;0.008788012897515332
43.45045556450014;0.009420244041221472
43.751422760010996;0.010305367642410065
44.05238995552185;0.01119049124359866
44.35335715103271;0.011885945501675413
44.65432434654357;0.012202061073528484
44.955291542054425;0.012771069102864008
45.25625873756528;0.013340077132199533
45.55722593307614;0.013972308275905673
45.858193128587;0.014541316305241197
46.159160324097854;0.015173547448947337
46.46012751960871;0.015869001707024093
46.76109471511957;0.01631156350761839
47.062061910630426;0.016943794651324527
47.36302910614128;0.017892141366883735
47.66399630165214;0.018777264968072332
47.964963497163;0.01959916545489031
48.265930692673855;0.020231396598596452
48.56689788818471;0.0213694126572675
48.86786508369557;0.022380982487197325
49.16883227920643;0.023076436745274077
49.469799474717284;0.024024783460833286
49.77076667022814;0.024846683947651264
50.071733865739;0.025858253777581088
50.372701061249856;0.02699626983625214
50.67366825676071;0.028197509009293804
50.97463545227157;0.029525194411076695
51.27560264778243;0.031168995384712656
51.576569843293285;0.03218056521464248
51.87753703880414;0.033318581273313524
52.178504234315;0.03508882847569072
52.47947142982586;0.036732629449326676
52.780438625336714;0.039008661566668774
53.08140582084757;0.04096857811215781
53.38237301635843;0.042865271543276226
53.683340211869286;0.044951634317506484
53.98430740738014;0.04697477397736613
54.285274602891;0.04944047543782007
54.58624179840186;0.05222229247012709
54.887208993912715;0.054687993930581026
55.18817618942357;0.057469810962888036
55.48914338493443;0.06119997471075426
55.79011058044529;0.06474046911550864
56.091077775956144;0.06847063286337486
56.392044971467;0.07264335841183538
56.69301216697786;0.07561484478725423
56.993979362488716;0.07864955427704369
57.29494655799957;0.08288550293987483
57.59591375351043;0.0873111209458178
57.89688094902129;0.09104128469368403
58.197848144532145;0.0950243408990327
58.498815340043;0.09786938104571033
58.79978253555386;0.10248466839476514
59.10074973106472;0.10653094771448443
59.401716926575574;0.11057722703420372
59.70268412208643;0.11664664601378265
60.00365131759729;0.12126193336283747
60.304618513108146;0.12682556742745152
60.605585708619;0.1317569703483594
60.90655290412986;0.13611936523993176
61.20752009964072;0.14212556110514007
61.508487295151575;0.1486375418853133
61.80945449066243;0.15382183726370363
62.11042168617329;0.16083960295884178
62.41138888168415;0.16754125308212686
62.712356077195004;0.1758867041790479
63.01332327270586;0.18372637036100403
63.31429046821672;0.19485363849023207
63.615257663727576;0.20471644433204783
63.91622485923843;0.21666561294809386
64.21719205474929;0.23032180565214647
64.51815925026014;0.24492634507175828
64.819126445771;0.2622494784093065
65.12009364128187;0.28589492318391607
65.42106083679272;0.3102990453309731
65.72202803230357;0.33900233925523177
66.02299522781443;0.3735853828159576
66.3239624233253;0.41487007649996843
66.62492961883615;0.46525889865334774
66.925896814347;0.5217171397863059
67.22686400985786;0.571979515710944
67.52783120536873;0.6162989188847443
67.82879840087958;0.6551179111083012
68.12976559639043;0.690522855155845
68.43073279190129;0.7187835872795094
68.73169998741216;0.7416071315673011
69.032667182923;0.7630397673389392
69.33363437843386;0.7816273629638997
69.63460157394472;0.7976860340140356
69.93556876945559;0.8098880950875641
70.23653596496644;0.8206360245305685
70.53750316047729;0.8304356072580136
70.83847035598815;0.8378327116393754
71.13943755149901;0.8466207245368907
71.44040474700986;0.8535120440032877
71.74137194252071;0.8601504710122021
72.04233913803158;0.865587658848075
72.34330633354244;0.8703926155402416
72.6442735290533;0.8756401340330026
72.94524072456414;0.8800657520389455
73.24620792007501;0.8847442625023709
73.54717511558587;0.8891698805083139
73.84814231109672;0.8939748372004805
74.14910950660757;0.8982740089776823
74.45007670211844;0.9026996269836253
74.7510438976293;0.9075678067901626
75.05201109314015;0.9123095403679586
75.352978288651;0.9151545805146363
75.65394548416187;0.9196434216349498
75.95491267967273;0.9226781311247393
76.25587987518358;0.9261554024151231
76.55684707069443;0.9303281279635836
76.8578142662053;0.9339950685970791
77.15878146171616;0.9372194474299805
77.45974865722701;0.9407599418347349
77.76071585273786;0.9431624201808182
78.06168304824872;0.9461971296706077
78.36265024375959;0.9487892773598028
78.66361743927044;0.9515710943921099
78.96458463478129;0.9539103496238226
79.26555183029215;0.9561863817411647
79.56651902580302;0.9582727445153949
79.86748622131387;0.9604223304039958
80.16845341682472;0.9619396851488905
80.46942061233558;0.9638996016943796
80.77038780784645;0.9654169564392743
81.0713550033573;0.967440096099134
81.37232219886815;0.9687045583865462
81.67328939437901;0.9695264588733642
81.97425658988988;0.9712967060757414
82.27522378540073;0.97218182967693
82.57619098091158;0.9729405070493774
82.87715817642244;0.9737624075361954
83.1781253719333;0.9751533160523488
83.47909256744416;0.9760384396535374
83.780059762955;0.9769867863690966
84.08102695846587;0.9779351330846558
84.38199415397673;0.9791363722576976
84.68296134948758;0.9800214958588861
84.98392854499843;0.9809066194600747
85.2848957405093;0.9822343048618576
85.58586293602016;0.982992982234305
