app_state;burst_size;cdf
1;7756.84;0.9805269186712486
1;7786.845;0.9805269186712486
1;7816.849999999999;0.9805269186712486
1;7846.855;0.9828178694158076
1;7876.86;0.9828178694158076
1;7906.865;0.9828178694158076
1;7936.87;0.9862542955326461
1;7966.875;0.9873997709049256
1;7996.88;0.9873997709049256
1;8026.885;0.9885452462772051
1;8056.889999999999;0.9885452462772051
1;8086.8949999999995;0.9896907216494846
1;8116.9;0.9896907216494846
1;8146.905;0.9896907216494846
1;8176.91;0.9908361970217641
1;8206.915;0.9908361970217641
1;8236.92;0.9908361970217641
1;8266.925;0.9919816723940436
1;8296.93;0.9919816723940436
1;8326.935;0.9919816723940436
1;8356.939999999999;0.9919816723940436
1;8386.945;0.993127147766323
1;8416.95;0.993127147766323
1;8446.955;0.993127147766323
1;8476.96;0.993127147766323
