,Duration,Sum_Size,Term_Index
196,0.07048463821411133,33899,0
197,0.06932425498962402,31395,0
198,0.06990432739257812,33294,0
199,0.07924103736877441,31009,0
200,0.07227563858032227,34523,0
201,0.08362913131713867,36354,0
202,0.08207511901855469,34058,0
203,0.07594656944274902,33705,0
204,0.07527303695678711,33141,0
205,0.07206106185913086,34207,0
206,0.07788634300231934,32698,0
207,0.08291220664978027,34256,0
208,0.0767371654510498,36226,0
209,0.07892060279846191,33783,0
210,0.07072138786315918,32762,0
211,0.0773000717163086,35834,0
212,0.07152938842773438,34094,0
213,0.09131979942321777,29584,0
214,0.07236266136169434,32539,0
215,0.07150578498840332,34249,0
216,0.07223796844482422,34189,0
217,0.071502685546875,34746,0
218,0.07937812805175781,34465,0
219,0.07180428504943848,33106,0
220,0.07335138320922852,30073,0
221,0.0735163688659668,33760,0
222,0.07482099533081055,33452,0
223,0.06844162940979004,31116,0
224,0.07074308395385742,33599,0
225,0.07766294479370117,35363,0
226,0.07502079010009766,33542,0
227,0.07060623168945312,34449,0
228,0.0731668472290039,35108,0
229,0.07018184661865234,35689,0
230,0.07282638549804688,35382,0
231,0.07351374626159668,34734,0
232,0.06979990005493164,34091,0
233,0.07131624221801758,34635,0
234,0.07256269454956055,32718,0
235,0.06913566589355469,33346,0
236,0.06818866729736328,34539,0
237,0.07065892219543457,34465,0
238,0.0754556655883789,33097,0
239,0.07365036010742188,34832,0
240,0.06887984275817871,36067,0
241,0.0679168701171875,29223,0
242,0.07029247283935547,35658,0
243,0.07233667373657227,35075,0
244,0.0915219783782959,35278,0
245,0.0733957290649414,35918,0
246,0.07532691955566406,34533,0
247,0.08080244064331055,34212,0
248,0.06928849220275879,34101,0
249,0.06846761703491211,33352,0
250,0.07162833213806152,34627,0
251,0.07023954391479492,34765,0
252,0.06471061706542969,33803,0
253,0.07068014144897461,34683,0
254,0.065399169921875,33119,0
255,0.06683826446533203,34907,0
256,0.07449841499328613,34109,0
257,0.07426786422729492,33845,0
258,0.07296609878540039,34179,0
259,0.06769704818725586,33127,0
260,0.0636591911315918,34331,0
261,0.07924079895019531,31299,0
262,0.06599164009094238,34946,0
263,0.06580376625061035,32333,0
264,0.06916356086730957,34939,0
265,0.06701040267944336,34831,0
266,0.06852912902832031,34675,0
267,0.06307554244995117,32538,0
268,0.0689547061920166,32997,0
269,0.06340813636779785,33909,0
270,0.06664013862609863,27058,0
271,0.06688189506530762,29818,0
272,0.06695294380187988,35293,0
273,0.06693315505981445,34070,0
274,0.07005786895751953,33973,0
275,0.0631415843963623,33844,0
276,0.06861448287963867,33863,0
277,0.06618642807006836,30859,0
278,0.06577730178833008,33691,0
279,0.06630444526672363,34210,0
280,0.07177066802978516,32874,0
281,0.06632304191589355,33328,0
282,0.06567168235778809,34457,0
283,0.06938767433166504,34299,0
284,0.06637382507324219,26865,0
285,0.06762957572937012,34426,0
286,0.06691694259643555,34158,0
287,0.06764411926269531,33509,0
288,0.06831526756286621,33838,0
289,0.06810355186462402,34367,0
290,0.06646847724914551,31828,0
291,0.06554150581359863,35445,0
292,0.06685185432434082,32525,0
293,0.0673670768737793,35635,0
294,0.06636929512023926,32588,0
295,0.06658458709716797,34651,0
296,0.06653881072998047,33029,0
297,0.06786751747131348,34579,0
298,0.06627345085144043,33193,0
299,0.06705546379089355,34006,0
300,0.06710243225097656,30322,0
301,0.06559109687805176,29665,0
302,0.0685887336730957,30817,0
303,0.06694889068603516,32627,0
304,0.06859350204467773,34612,0
305,0.06631684303283691,33080,0
306,0.0668947696685791,35181,0
307,0.06801724433898926,33283,0
308,0.0667724609375,32662,0
309,0.06947946548461914,31098,0
310,0.0684363842010498,34991,0
311,0.06748843193054199,33700,0
312,0.06999635696411133,34157,0
313,0.0673673152923584,29602,0
314,0.06619811058044434,32752,0
315,0.07552385330200195,34789,0
316,0.06805872917175293,34854,0
317,0.06698298454284668,32031,0
318,0.06400275230407715,34428,0
319,0.07135367393493652,32715,0
320,0.06692910194396973,34160,0
321,0.06955265998840332,33106,0
322,0.06658720970153809,34662,0
323,0.06698155403137207,33366,0
324,0.06729722023010254,33354,0
325,0.06677961349487305,33073,0
326,0.06967282295227051,34945,0
327,0.06819367408752441,32802,0
328,0.06009936332702637,33227,0
329,0.06116604804992676,32377,0
330,0.06808137893676758,34978,0
331,0.06908822059631348,32903,0
332,0.06708145141601562,33106,0
333,0.06690621376037598,34445,0
334,0.06682395935058594,34269,0
335,0.06720519065856934,34254,0
336,0.06976509094238281,34949,0
337,0.07463526725769043,34654,0
338,0.06028389930725098,35325,0
339,0.07018661499023438,34441,0
340,0.06762290000915527,35478,0
341,0.0753786563873291,34712,0
342,0.06740093231201172,29855,0
343,0.0687558650970459,34757,0
344,0.0640416145324707,34050,0
345,0.06641936302185059,33966,0
346,0.06755185127258301,33563,0
347,0.06650519371032715,34689,0
348,0.06850337982177734,33777,0
349,0.06835532188415527,35399,0
350,0.06501340866088867,35380,0
351,0.06993436813354492,33817,0
352,0.06604242324829102,30354,0
353,0.06509065628051758,31841,0
354,0.06505084037780762,34097,0
355,0.06420183181762695,34292,0
356,0.0702054500579834,33905,0
357,0.0708167552947998,33832,0
358,0.0758509635925293,34133,0
359,0.05869412422180176,34245,0
360,0.0676126480102539,32917,0
361,0.06297111511230469,34571,0
362,0.0691680908203125,31208,0
363,0.06638431549072266,28839,0
364,0.055082082748413086,33370,0
365,0.06673121452331543,32819,0
366,0.06828975677490234,33928,0
367,0.06810569763183594,34459,0
368,0.06684565544128418,32777,0
369,0.0691225528717041,32728,0
370,0.06674838066101074,31928,0
371,0.06637430191040039,33575,0
372,0.06523466110229492,33887,0
373,0.06592297554016113,34093,0
374,0.06674337387084961,33833,0
375,0.06682729721069336,34032,0
376,0.0648345947265625,34451,0
377,0.05969691276550293,30677,0
378,0.06623959541320801,32325,0
379,0.06888961791992188,34927,0
380,0.06722283363342285,34579,0
381,0.06619477272033691,33901,0
382,0.06769561767578125,32300,0
383,0.06931281089782715,34798,0
384,0.060400962829589844,32232,0
385,0.06816458702087402,31392,0
386,0.06364631652832031,34681,0
387,0.07165765762329102,28973,0
388,0.06812906265258789,33145,0
389,0.07030987739562988,33350,0
390,0.06971240043640137,33468,0
391,0.0695946216583252,32927,0
392,0.06603240966796875,31097,0
393,0.06780219078063965,33960,0
394,0.06358933448791504,33935,0
395,0.06619668006896973,33778,0
396,0.0652153491973877,34065,0
397,0.06386756896972656,33474,0
398,0.06307125091552734,34484,0
399,0.06685781478881836,30604,0
400,0.06840252876281738,34560,0
401,0.06622505187988281,33902,0
402,0.06735372543334961,34859,0
403,0.03861420364381729,33768,0
404,0.06819438934326172,31165,0
405,0.06657648086547852,32499,0
406,0.06525135040283203,34457,0
407,0.069000244140625,33952,0
408,0.05985403060913086,33982,0
409,0.06796431541442871,31153,0
410,0.06885981559753418,33944,0
411,0.0666043758392334,34125,0
412,0.06433272361755371,32068,0
413,0.06058192253112793,32604,0
414,0.06525254249572754,35841,0
415,0.06707596778869629,39081,0
416,0.06384444236755371,36465,0
417,0.06714034080505371,35027,0
418,0.0705256462097168,33897,0
419,0.0650167465209961,34127,0
420,0.06596946716308594,34431,0
421,0.06783604621887207,36641,0
422,0.0669097900390625,33617,0
423,0.06837821006774902,35328,0
424,0.06808924674987793,32395,0
425,0.06874513626098633,31141,0
426,0.06741714477539062,36219,0
427,0.0697021484375,30323,0
428,0.06818962097167969,34315,0
429,0.0683591365814209,34118,0
430,0.06817340850830078,33997,0
431,0.06722354888916016,34203,0
432,0.06721878051757812,34084,0
433,0.05434298515319824,34337,0
434,0.06370806694030762,32031,0
435,0.06307172775268555,34030,0
436,0.057402610778808594,31911,0
437,0.06725001335144043,34388,0
438,0.06077933311462402,34324,0
439,0.06812691688537598,32652,0
440,0.07836532592773438,35493,0
441,0.06788134574890137,34058,0
442,0.06760716438293457,33996,0
443,0.0667576789855957,32854,0
444,0.06840991973876953,32009,0
445,0.06685686111450195,34469,0
446,0.0640554428100586,31325,0
447,0.06441426277160645,34769,0
448,0.06589031219482422,34583,0
449,0.06593775749206543,31171,0
450,0.0685279369354248,31233,0
451,0.06667613983154297,35360,0
452,0.06716418266296387,31418,0
453,0.06727123260498047,29966,0
454,0.0680842399597168,32431,0
455,0.06640076637268066,35153,0
456,0.06543564796447754,34015,0
457,0.06509995460510254,34172,0
458,0.0650486946105957,34438,0
459,0.06644558906555176,33713,0
460,0.06644725799560547,26699,0
461,0.06642723083496094,33503,0
462,0.06670284271240234,31241,0
463,0.0633859634399414,32278,0
464,0.06682610511779785,34067,0
465,0.06953287124633789,34335,0
466,0.06408452987670898,34502,0
467,0.06904220581054688,32062,0
468,0.06649374961853027,32947,0
469,0.06843852996826172,34659,0
470,0.06490135192871094,34276,0
471,0.05487680435180664,28544,0
472,0.06623077392578125,32393,0
473,0.06672501564025879,32116,0
474,0.06753969192504883,34396,0
475,0.06607651710510254,33770,0
476,0.05724692344665527,33954,0
477,0.06537222862243652,28870,0
478,0.06321120262145996,31805,0
479,0.06792879104614258,34253,0
480,0.0398402214050293,34055,0
481,0.0710611343383789,29422,0
482,0.06597399711608887,34989,0
483,0.07010793685913086,33932,0
484,0.06253838539123535,33555,0
485,0.07013463973999023,33336,0
486,0.06885838508605957,33528,0
487,0.07127737998962402,34303,0
488,0.06900310516357422,28879,0
489,0.06397867202758789,29271,0
490,0.06032156944274902,33989,0
491,0.0628662109375,33879,0
492,0.06620240211486816,34338,0
493,0.06132864952087402,33533,0
494,0.06746745109558105,34451,0
495,0.059433937072753906,32650,0
496,0.06560206413269043,34338,0
497,0.06577348709106445,34024,0
498,0.0517885684967041,34156,0
499,0.05484318733215332,33144,0
500,0.056558847427368164,33823,0
501,0.06411862373352051,32154,0
502,0.06659078598022461,34699,0
503,0.05269193649291992,33869,0
504,0.05047488212585449,33956,0
505,0.05393362045288086,34716,0
506,0.05669403076171875,34909,0
507,0.058820247650146484,35726,0
508,0.054230451583862305,36181,0
509,0.06158614158630371,28846,0
510,0.05576467514038086,35210,0
511,0.06713557243347168,34133,0
512,0.05361366271972656,32264,0
513,0.06554865837097168,34271,0
514,0.05948805809020996,33809,0
515,0.0635216236114502,36215,0
516,0.05405569076538086,33141,0
517,0.06671929359436035,33800,0
518,0.053465843200683594,34674,0
519,0.05785536766052246,34084,0
520,0.062448740005493164,35842,0
521,0.0644688606262207,37149,0
522,0.0666956901550293,30403,0
523,0.055167436599731445,35829,0
524,0.06807851791381836,34774,0
525,0.04785656929016113,32249,0
526,0.05593252182006836,34727,0
527,0.06692266464233398,35121,0
528,0.055980682373046875,35440,0
529,0.06662344932556152,35065,0
530,0.061326026916503906,35539,0
531,0.0508120059967041,36334,0
532,0.05906057357788086,33935,0
533,0.06012463569641113,34352,0
534,0.04305410385131836,34555,0
535,0.05176997184753418,34565,0
536,0.060144662857055664,33224,0
537,0.05998802185058594,27981,0
538,0.03653764724731445,35068,0
539,0.058576345443725586,34544,0
540,0.05570721626281738,34767,0
541,0.043846845626831055,33760,0
542,0.06883668899536133,36755,0
543,0.03943657875061035,35674,0
544,0.04105019569396973,35760,0
545,0.043257713317871094,34960,0
546,0.0435030460357666,34320,0
547,0.055448055267333984,28137,0
548,0.06650257110595703,33868,0
549,0.06825137138366699,32640,0
550,0.05657792091369629,33527,0
551,0.055850982666015625,36470,0
552,0.059090614318847656,31840,0
553,0.0422825813293457,33761,0
554,0.060099124908447266,35939,0
555,0.059569358825683594,35362,0
556,0.05496621131896973,28417,0
557,0.04407691955566406,34521,0
558,0.06394767761230469,33993,0
559,0.0666651725769043,34020,0
560,0.056421756744384766,34337,0
561,0.06774473190307617,31993,0
562,0.06551814079284668,30371,0
563,0.06683945655822754,30499,0
564,0.0712425708770752,32732,0
565,0.06211352348327637,30943,0
566,0.06682968139648438,33557,0
567,0.06333541870117188,36856,0
568,0.06257462501525879,29665,0
569,0.06523895263671875,29132,0
570,0.07130908966064453,34918,0
571,0.06560444831848145,34206,0
572,0.06259608268737793,29297,0
573,0.049307823181152344,34164,0
574,0.06166720390319824,33071,0
575,0.0676736831665039,34145,0
576,0.02814650535583496,32506,0
577,0.06965970993041992,34255,0
578,0.06623530387878418,33995,0
579,0.06562519073486328,34640,0
580,0.06284236907958984,31526,0
581,0.06270694732666016,33421,0
582,0.0715932846069336,32455,0
583,0.06814002990722656,34653,0
584,0.06524157524108887,34823,0
585,0.06631636619567871,34454,0
586,0.06516599655151367,34515,0
587,0.06929564476013184,34225,0
588,0.04574179649353027,34035,0
589,0.06559205055236816,34798,0
590,0.05049920082092285,29650,0
591,0.06759309768676758,35663,0
592,0.06780028343200684,35052,0
593,0.07343029975891113,30674,0
594,0.0667273998260498,33559,0
595,0.06641674041748047,32302,0
596,0.06754732131958008,30412,0
597,0.06649422645568848,35580,0
598,0.06565070152282715,32163,0
599,0.06728935241699219,36031,0
600,0.06673026084899902,26710,0
601,0.046288490295410156,35427,0
602,0.06443905830383301,33393,0
603,0.06762313842773438,33791,0
604,0.06376361846923828,34270,0
605,0.06675434112548828,33014,0
606,0.06739950180053711,34778,0
607,0.0659937858581543,26381,0
608,0.06985259056091309,32048,0
609,0.06732177734375,39370,0
610,0.06627941131591797,31365,0
611,0.06600546836853027,32066,0
612,0.0660853385925293,34494,0
613,0.06737303733825684,33146,0
614,0.06719613075256348,27833,0
615,0.06639218330383301,35217,0
616,0.07324576377868652,34120,0
617,0.07559919357299805,34224,0
618,0.06578254699707031,34211,0
619,0.06573057174682617,31534,0
620,0.06690859794616699,35319,0
621,0.0656437873840332,34895,0
622,0.06583857536315918,33888,0
623,0.06159496307373047,38258,0
624,0.06022453308105469,31010,0
625,0.06596612930297852,33552,0
626,0.06256461143493652,37655,0
627,0.06977105140686035,35568,0
628,0.06239771842956543,33833,0
629,0.0650629997253418,34029,0
630,0.0647878646850586,36446,0
631,0.06312108039855957,35659,0
632,0.06319451332092285,34859,0
633,0.07032227516174316,34211,0
634,0.06254696846008301,34328,0
635,0.0676569938659668,34794,0
636,0.07079601287841797,33175,0
637,0.06347465515136719,34330,0
638,0.06597685813903809,35943,0
639,0.06941986083984375,35217,0
640,0.07044458389282227,31978,0
641,0.06464982032775879,37637,0
642,0.059967041015625,29159,0
643,0.06413412094116211,34064,0
644,0.07445764541625977,34158,0
645,0.07060527801513672,33767,0
646,0.0676426887512207,32162,0
647,0.07396507263183594,33935,0
648,0.0641031265258789,33471,0
649,0.06331634521484375,35936,0
650,0.05801510810852051,31716,0
651,0.07522177696228027,34893,0
652,0.07778763771057129,34201,0
653,0.0718226432800293,32698,0
654,0.07498812675476074,34372,0
655,0.06816887855529785,33638,0
656,0.07331132888793945,34807,0
657,0.07147502899169922,36416,0
658,0.07256460189819336,36558,0
659,0.06887960433959961,35626,0
660,0.0667572021484375,34843,0
661,0.06949257850646973,31414,0
662,0.06718254089355469,33991,0
663,0.06888246536254883,34960,0
664,0.06763052940368652,35712,0
665,0.07447028160095215,28959,0
666,0.07698702812194824,35419,0
667,0.07619857788085938,34056,0
668,0.07509112358093262,34177,0
669,0.07980036735534668,34124,0
670,0.0765388011932373,33076,0
671,0.0843966007232666,29347,0
672,0.07691264152526855,30539,0
673,0.07688665390014648,34110,0
674,0.06494855880737305,35483,0
675,0.07717037200927734,28121,0
676,0.08881998062133789,34786,0
677,0.08077716827392578,34312,0
678,0.07213497161865234,34030,0
679,0.08400416374206543,31811,0
680,0.07412266731262207,32289,0
681,0.07100105285644531,36358,0
682,0.09144353866577148,34074,0
683,0.07305049896240234,34025,0
684,0.07378435134887695,33468,0
685,0.08662939071655273,29461,0
686,0.09253454208374023,34214,0
687,0.07148504257202148,31678,0
688,0.0767204761505127,33732,0
689,0.07440567016601562,33186,0
690,0.0782313346862793,34104,0
691,0.07439136505126953,34192,0
692,0.06668233871459961,33640,0
693,0.06868791580200195,30495,0
694,0.0894477367401123,30227,0
695,0.0784749984741211,32668,0
696,0.07544946670532227,34764,0
697,0.0985727310180664,36021,0
698,0.08997607231140137,30933,0
699,0.07239961624145508,33494,0
700,0.07157421112060547,30825,0
701,0.0675666332244873,34641,0
702,0.06279563903808594,34719,0
703,0.07289934158325195,37691,0
704,0.09002208709716797,34418,0
705,0.10064935684204102,27768,0
706,0.06826925277709961,35316,0
707,0.06601071357727051,33291,0
708,0.06911706924438477,30521,0
709,0.06749439239501953,33291,0
710,0.08789753913879395,34329,0
711,0.06299901008605957,29070,0
712,0.06655526161193848,29156,0
713,0.06617259979248047,29939,0
714,0.06946825981140137,33704,0
715,0.0695648193359375,33853,0
716,0.0877385139465332,32640,0
717,0.0667724609375,29083,0
718,0.06771302223205566,32598,0
719,0.07044792175292969,33988,0
720,0.0669546127319336,32643,0
721,0.06609201431274414,40170,0
722,0.06828141212463379,31880,0
723,0.05979728698730469,34186,0
724,0.06119179725646973,33439,0
725,0.06970643997192383,28538,0
726,0.06694149971008301,35202,0
727,0.0684669017791748,31463,0
728,0.06755685806274414,28166,0
729,0.07342028617858887,32046,0
730,0.06931734085083008,34634,0
731,0.06464624404907227,33843,0
732,0.06497836112976074,30670,0
733,0.06721234321594238,32502,0
734,0.06684494018554688,34349,0
735,0.05860090255737305,33978,0
736,0.06491255760192871,26342,0
737,0.07036805152893066,33904,0
738,0.06670093536376953,32198,0
739,0.06769108772277832,35506,0
740,0.06710267066955566,35970,0
741,0.06723999977111816,35068,0
742,0.06824707984924316,31062,0
743,0.06135725975036621,31161,0
744,0.05793642997741699,32707,0
745,0.06572914123535156,31351,0
746,0.06952261924743652,30760,0
747,0.06370782852172852,35753,0
748,0.06696653366088867,34932,0
749,0.06864428520202637,33975,0
750,0.06687521934509277,34398,0
751,0.0662682056427002,34088,0
752,0.06642603874206543,37484,0
753,0.06643390655517578,34049,0
754,0.06876564025878906,34306,0
755,0.06562352180480957,33270,0
756,0.06748580932617188,29957,0
757,0.06875252723693848,39818,0
758,0.06638407707214355,28205,0
759,0.06872129440307617,32030,0
760,0.06708431243896484,32749,0
761,0.06639337539672852,33414,0
762,0.07085442543029785,34033,0
763,0.0670468807220459,33450,0
764,0.0713658332824707,33778,0
765,0.06928229331970215,28340,0
766,0.06707620620727539,33281,0
767,0.052609920501708984,35262,0
768,0.05334949493408203,29953,0
769,0.06412720680236816,33399,0
770,0.06779170036315918,34631,0
771,0.06679368019104004,35831,0
772,0.06371307373046875,35558,0
773,0.06473803520202637,29936,0
774,0.06523871421813965,32658,0
775,0.06658220291137695,34245,0
776,0.06744599342346191,32639,0
777,0.06719303131103516,33633,0
778,0.06843256950378418,36994,0
779,0.0654609203338623,37564,0
780,0.06808066368103027,34820,0
781,0.06694149971008301,34294,0
782,0.06803417205810547,33148,0
783,0.06664562225341797,35831,0
784,0.07077145576477051,33025,0
785,0.06908679008483887,34514,0
786,0.05673813819885254,36176,0
787,0.06466484069824219,33205,0
788,0.06654167175292969,32179,0
789,0.03899359703063965,30624,0
790,0.06984758377075195,33770,0
791,0.0662074089050293,34079,0
792,0.06591582298278809,33166,0
793,0.06902933120727539,29665,0
794,0.07940340042114258,34373,0
795,0.06677126884460449,26197,0
796,0.06308698654174805,30328,0
797,0.06322479248046875,34076,0
798,0.06304550170898438,31575,0
799,0.059281110763549805,31801,0
800,0.06570982933044434,35505,0
801,0.06680178642272949,27241,0
802,0.06647157669067383,33425,0
803,0.06631016731262207,36213,0
804,0.06363034248352051,34118,0
805,0.06891298294067383,33608,0
806,0.06475186347961426,31738,0
807,0.06509995460510254,34263,0
808,0.0658257007598877,34830,0
809,0.06826376914978027,32807,0
810,0.06773233413696289,35588,0
811,0.06456232070922852,30983,0
812,0.06942105293273926,34028,0
813,0.06774234771728516,32742,0
814,0.06705379486083984,34101,0
815,0.0666666030883789,31836,0
816,0.06674623489379883,34747,0
817,0.0680687427520752,34626,0
818,0.06770825386047363,30618,0
819,0.06749486923217773,34929,0
820,0.06491565704345703,34487,0
821,0.06643199920654297,33160,0
822,0.06728100776672363,32464,0
823,0.06630349159240723,33409,0
824,0.06716537475585938,35388,0
825,0.0673363208770752,33952,0
826,0.06792235374450684,33482,0
827,0.06900572776794434,34780,0
828,0.0666663646697998,32176,0
829,0.06748437881469727,33484,0
830,0.06843733787536621,32880,0
831,0.06410694122314453,33484,0
832,0.06618118286132812,35094,0
833,0.034535884857177734,28852,0
834,0.06570649147033691,34643,0
835,0.06783509254455566,35749,0
836,0.0686342716217041,30008,0
837,0.06830668449401855,31421,0
838,0.06934332847595215,33149,0
839,0.06714391708374023,32225,0
840,0.06786680221557617,32190,0
841,0.0666954517364502,33327,0
842,0.06653213500976562,31983,0
843,0.06705570220947266,32737,0
844,0.06778883934020996,32561,0
845,0.06299781799316406,29632,0
846,0.06826376914978027,33960,0
847,0.06181740760803223,32922,0
848,0.06637978553771973,34352,0
849,0.06439018249511719,31634,0
850,0.06787562370300293,35391,0
851,0.06383991241455078,33065,0
852,0.06876516342163086,30982,0
853,0.06714224815368652,32927,0
854,0.06899333000183105,35653,0
855,0.06428027153015137,32617,0
856,0.0626227855682373,33606,0
857,0.0619816780090332,32172,0
858,0.06328916549682617,33606,0
859,0.06981015205383301,35284,0
860,0.06788301467895508,37467,0
861,0.06737256050109863,27744,0
862,0.07122397422790527,30802,0
863,0.06185460090637207,33849,0
864,0.0667719841003418,31614,0
865,0.06828784942626953,34084,0
866,0.06548404693603516,36022,0
867,0.06905984878540039,32371,0
868,0.06711864471435547,36137,0
869,0.06966853141784668,32693,0
870,0.06427383422851562,33937,0
871,0.0679779052734375,30597,0
872,0.06901288032531738,33591,0
