ibt;cdf
29.779911041259766;5.122950819672131e-05
29.81546640396118;0.00020491803278688525
29.851021766662598;0.0004098360655737705
29.886577129364014;0.000665983606557377
29.92213249206543;0.0008709016393442623
29.957687854766846;0.000973360655737705
29.99324321746826;0.0012295081967213116
30.028798580169678;0.0015368852459016393
30.064353942871094;0.0018954918032786886
30.09990930557251;0.0022540983606557374
30.135464668273926;0.0029200819672131144
30.171020030975342;0.003329918032786885
30.206575393676758;0.003637295081967213
30.242130756378174;0.003995901639344263
30.27768611907959;0.004149590163934427
30.313241481781006;0.004559426229508197
30.348796844482422;0.005122950819672132
30.384352207183838;0.005788934426229508
30.419907569885254;0.006403688524590164
30.45546293258667;0.007223360655737705
30.491018295288086;0.007684426229508197
30.526573657989502;0.007991803278688524
30.562129020690918;0.008247950819672131
30.597684383392334;0.008965163934426229
30.63323974609375;0.009631147540983606
30.668795108795166;0.010450819672131148
30.704350471496582;0.011116803278688523
30.739905834197998;0.0117827868852459
30.775461196899414;0.01290983606557377
30.81101655960083;0.014036885245901638
30.846571922302246;0.01485655737704918
30.882127285003662;0.015420081967213114
30.917682647705078;0.017161885245901638
30.953238010406494;0.018545081967213113
30.98879337310791;0.01962090163934426
31.024348735809326;0.02141393442622951
31.059904098510742;0.023206967213114753
31.095459461212158;0.025204918032786884
31.131014823913574;0.02730532786885246
31.16657018661499;0.029866803278688524
31.202125549316406;0.032172131147540986
31.237680912017822;0.03396516393442623
31.27323627471924;0.036885245901639344
31.308791637420654;0.04016393442622951
31.34434700012207;0.0427766393442623
31.379902362823486;0.04528688524590164
31.415457725524902;0.048821721311475406
31.45101308822632;0.051383196721311475
31.486568450927734;0.05425204918032787
31.52212381362915;0.05814549180327869
31.557679176330566;0.06142418032786885
31.593234539031982;0.0649077868852459
31.6287899017334;0.06869877049180328
31.664345264434814;0.07336065573770492
31.69990062713623;0.07843237704918032
31.735455989837646;0.08263319672131147
31.771011352539062;0.08811475409836066
31.80656671524048;0.09415983606557377
31.842122077941895;0.09974385245901639
31.87767744064331;0.10568647540983607
31.913232803344727;0.11173155737704918
31.948788166046143;0.11813524590163935
31.98434352874756;0.12459016393442623
32.019898891448975;0.13109631147540984
32.05545425415039;0.13637295081967213
32.09100961685181;0.1425717213114754
32.12656497955322;0.14871926229508198
32.16212034225464;0.15404713114754098
32.197675704956055;0.15896516393442622
32.23323106765747;0.16521516393442623
32.26878643035889;0.1709016393442623
32.3043417930603;0.1759733606557377
32.33989715576172;0.1809938524590164
32.375452518463135;0.1858606557377049
32.41100788116455;0.19118852459016394
32.44656324386597;0.19626024590163935
32.48211860656738;0.20158811475409835
32.5176739692688;0.20686475409836066
32.553229331970215;0.21311475409836064
32.58878469467163;0.2194672131147541
32.62434005737305;0.22612704918032786
32.65989542007446;0.2338627049180328
32.69545078277588;0.24267418032786886
32.731006145477295;0.25179303278688525
32.76656150817871;0.2616803278688525
32.80211687088013;0.2725922131147541
32.83767223358154;0.2857581967213115
32.87322759628296;0.29810450819672135
32.908782958984375;0.3126536885245902
32.94433832168579;0.3275614754098361
32.97989368438721;0.3425204918032787
33.01544904708862;0.35686475409836066
33.05100440979004;0.37243852459016397
33.086559772491455;0.39001024590163935
33.12211513519287;0.4068647540983607
33.15767049789429;0.4235143442622951
33.1932258605957;0.4410348360655738
33.22878122329712;0.45901639344262296
33.264336585998535;0.47648565573770496
33.29989194869995;0.49380122950819677
33.33544731140137;0.509733606557377
33.37100267410278;0.5267418032786885
33.4065580368042;0.5431352459016393
33.442113399505615;0.5579405737704918
33.47766876220703;0.5712090163934426
33.51322412490845;0.5858606557377048
33.54877948760986;0.600358606557377
33.58433485031128;0.6137295081967212
33.619890213012695;0.6268954918032786
33.65544557571411;0.6407274590163934
33.69100093841553;0.6546618852459016
33.72655630111694;0.6672643442622951
33.76211166381836;0.680327868852459
33.797667026519775;0.6918032786885245
33.83322238922119;0.7034323770491803
33.86877775192261;0.7142418032786885
33.90433311462402;0.7252049180327869
33.93988847732544;0.7361680327868853
33.975443840026855;0.7466188524590164
34.01099920272827;0.7568135245901639
34.04655456542969;0.7657786885245902
34.0821099281311;0.7750512295081967
34.11766529083252;0.7843749999999999
34.153220653533936;0.7913934426229507
34.18877601623535;0.7994364754098361
34.22433137893677;0.806608606557377
34.259886741638184;0.8128586065573771
34.2954421043396;0.8180840163934426
34.330997467041016;0.8234631147540983
34.36655282974243;0.8295081967213115
34.40210819244385;0.8347848360655737
34.437663555145264;0.8405737704918033
34.47321891784668;0.8457991803278688
34.508774280548096;0.8501536885245902
34.54432964324951;0.8545594262295082
34.57988500595093;0.8597336065573771
34.615440368652344;0.8651639344262295
34.65099573135376;0.8699795081967213
34.686551094055176;0.8747950819672131
34.72210645675659;0.8790983606557377
34.75766181945801;0.8838627049180328
34.793217182159424;0.8890368852459016
34.82877254486084;0.8949795081967212
34.864327907562256;0.9001024590163934
34.89988327026367;0.9059426229508196
34.93543863296509;0.9113217213114754
34.970993995666504;0.9171618852459016
35.00654935836792;0.9238217213114753
35.042104721069336;0.9283811475409836
35.07766008377075;0.933811475409836
35.11321544647217;0.9400614754098361
35.148770809173584;0.9447745901639344
35.184326171875;0.9489241803278688
35.219881534576416;0.9532786885245902
35.25543689727783;0.9569159836065574
35.29099225997925;0.9599385245901639
35.326547622680664;0.9624487704918032
35.36210298538208;0.9656762295081966
35.397658348083496;0.9680327868852459
35.43321371078491;0.9705942622950819
35.46876907348633;0.972233606557377
35.504324436187744;0.973719262295082
35.53987979888916;0.9752561475409836
35.575435161590576;0.9764344262295082
